date,artist,song,pos,pos_prev,pos_peak,weeks
2003-10-25,Bow Wow Featuring Baby,Let's Get Down,89,65,14,17
2003-12-27,No Doubt,It's My Life,14,16,14,9
2003-11-08,Jason Mraz,The Remedy (I Won't Worry),46,36,15,28
2003-08-16,Daniel Bedingfield,If You're Not The One,54,51,15,20
2003-05-17,Eminem,Superman,94,86,15,16
2003-12-27,Trapt,Headstrong,25,23,16,36
2003-10-11,Michelle Branch,Are You Happy Now?,50,38,16,20
2003-12-27,Nickelback,Someday,16,18,16,19
2003-08-16,R. Kelly Featuring Big Tigger,Snake,97,93,16,17
2003-06-21,Lil' Kim Featuring Mr. Cheeks,The Jump Off,82,70,17,20
2003-07-05,Ginuwine Featuring Baby,Hell Yeah,93,90,17,20
2003-11-08,Alan Jackson & Jimmy Buffett,It's Five O'Clock Somewhere,56,48,17,20
2003-12-27,Murphy Lee Featuring Jermaine Dupri,Wat Da Hook Gon Be,23,17,17,12
2003-12-27,Beyonce,"Me, Myself And I",17,22,17,7
2003-12-27,Maroon 5,Harder To Breathe,37,33,18,19
2003-12-27,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,18,26,18,4
2003-12-06,Train,Calling All Angels,46,43,19,29
2003-08-23,Frankie J,Don't Wanna Try,56,42,19,20
2003-12-27,Avant,Read Your Mind,19,20,19,13
2003-12-27,Tupac Featuring The Notorious B.I.G.,Runnin (Dying To Live),20,19,19,11
2003-10-25,Shania Twain,Forever And For Always,45,37,20,23
2003-05-17,t.A.T.u.,All The Things She Said,100,90,20,20
2003-06-14,Amanda Perez,Angel,42,36,20,20
2003-08-02,Jaheim,Put That Woman First,69,63,20,20
2003-08-23,Christina Aguilera,Fighter,77,72,20,20
2003-09-20,Jewel,Intuition,77,72,20,20
2003-11-22,The Ataris,The Boys Of Summer,94,85,20,18
2003-12-27,Fountains Of Wayne,Stacy's Mom,70,50,21,12
2003-07-26,Darryl Worley,Have You Forgotten?,94,86,22,20
2003-09-13,Toby Keith Duet With Willie Nelson,Beer For My Horses,52,47,22,20
2003-11-01,Dierks Bentley,What Was I Thinkin',51,43,22,20
2003-10-18,Thalia Featuring Fat Joe,I Want You,96,90,22,19
2003-09-27,Mary J. Blige Featuring Method Man,Love At 1st Sight,100,90,22,13
2003-09-13,Lonestar,My Front Porch Looking In,50,46,23,22
2003-12-27,matchbox twenty,Bright Lights,31,25,23,14
2003-12-27,Staind,So Far Away,28,27,24,22
2003-08-09,Floetry,Say Yes,87,83,24,20
2003-12-27,Simple Plan,Perfect,24,24,24,9
2003-05-17,Gary Allan,Man To Man,85,84,25,20
2003-10-11,Brooks & Dunn,Red Dirt Road,61,59,25,20
2003-04-05,Dixie Chicks,Travelin' Soldier,97,52,25,10
2003-08-16,Bone Crusher Featuring Killer Mike & T.I.,Never Scared,84,79,26,20
2003-12-27,Toby Keith,I Love This Bar,41,36,26,17
2003-12-27,Dido,White Flag,26,28,26,15
2003-06-07,Joe Nichols,Brokenheartsville,75,68,27,20
2003-07-12,Tim McGraw,She's My Kind Of Rain,97,96,27,20
2003-11-22,Tim McGraw,Real Good Man,75,73,27,20
2004-11-13,Usher Featuring Lil Jon & Ludacris,Yeah!,49,49,1,45
2004-10-02,Usher,Burn,47,42,1,30
2004-11-06,Juvenile Featuring Soulja Slim,Slow Motion,44,32,1,28
2004-12-25,Ciara Featuring Petey Pablo,Goodies,16,15,1,27
2004-12-25,Terror Squad,Lean Back,46,37,1,27
2004-10-16,Usher,Confessions Part II,48,44,1,25
2004-12-25,Usher And Alicia Keys,My Boo,4,2,1,16
2004-12-25,Snoop Dogg Featuring Pharrell,Drop It Like It's Hot,1,1,1,13
2004-09-11,Fantasia,I Believe,98,88,1,10
2004-12-04,Hoobastank,The Reason,43,34,2,38
2004-08-07,J-Kwon,Tipsy,48,38,2,30
2004-09-11,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,50,47,2,30
2004-11-20,Lil' Flip Featuring Lea,Sunshine,49,43,2,23
2004-06-12,Chingy Featuring J. Weav,One Call Away,62,48,2,20
2004-12-25,Mario,Let Me Love You,2,3,2,10
2004-08-21,Beyonce,Naughty Girl,47,44,3,22
2004-12-25,Destiny's Child,Lose My Breath,9,6,3,14
2004-12-25,Nelly Featuring Tim McGraw,Over And Over,5,4,3,11
2004-12-25,Ciara Featuring Missy Elliott,"1, 2 Step",3,5,3,9
2004-12-04,Alicia Keys,If I Ain't Got You,45,39,4,40
2004-10-23,Nina Sky Featuring Jabba,Move Ya Body,43,38,4,26
2004-11-06,Kevin Lyttle Featuring Spragga Benz,Turn Me On,40,42,4,25
2004-12-04,Nelly Featuring Jaheim,My Place,61,52,4,20
2004-05-22,Clay Aiken,Solitaire,97,97,4,8
2004-12-04,Maroon 5,This Love,49,46,5,43
2004-11-13,Christina Milian,Dip It Low,50,47,5,30
2004-07-17,JAY-Z,Dirt Off Your Shoulder,49,34,5,26
2004-12-25,Maroon 5,She Will Be Loved,15,16,5,23
2004-11-20,Ashlee Simpson,Pieces Of Me,48,37,5,21
2004-12-25,Ja Rule Featuring R. Kelly & Ashanti,Wonderful,8,8,5,11
2004-05-22,Ludacris,Splash Waterfalls,41,36,6,21
2004-08-07,Twista,Overnight Celebrity,40,31,6,20
2004-07-17,D12,My Band,95,85,6,18
2004-12-25,Kelly Clarkson,Breakaway,10,11,6,18
2004-12-25,Eminem,Just Lose It,45,25,6,12
2004-12-25,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,Lovers And Friends,6,7,6,5
2004-09-25,Petey Pablo,Freek-A-Leek,50,43,7,39
2004-08-14,Evanescence,My Immortal,46,39,7,32
2004-07-24,Kanye West Featuring Syleena Johnson,All Falls Down,49,54,7,20
2004-12-25,Trick Daddy Featuring Lil Jon & Twista,Let's Go,11,9,7,15
2004-12-25,Destiny's Child Featuring T.I. & Lil Wayne,Soldier,7,10,7,5
2004-12-25,Alicia Keys Featuring Tony! Toni! Tone!,Diary,48,39,8,28
2004-12-11,Akon Featuring Styles P.,Locked Up,48,38,8,27
2004-09-25,Lloyd Banks,On Fire,89,57,8,20
2004-12-25,Avril Lavigne,My Happy Ending,43,41,9,22
2004-07-31,OutKast,Roses,40,27,9,21
2004-05-15,Ruben Studdard,Sorry 2004,60,48,9,20
2004-06-12,Britney Spears,Toxic,56,51,9,20
2004-12-25,Fabolous,Breathe,20,13,10,15
2004-10-23,Kanye West,Jesus Walks,50,47,11,25
2004-10-30,"Houston Featuring Chingy, Nate Dogg & I-20",I Like That,55,48,11,20
2004-11-27,Jadakiss Featuring Anthony Hamilton,Why?,87,78,11,20
2004-10-23,JoJo,Leave (Get Out),46,37,12,29
2004-12-25,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",Oye Mi Canto,17,14,12,18
2004-12-25,Gavin DeGraw,I Don't Want To Be,12,12,12,10
2004-12-25,50 Cent,Disco Inferno,13,27,13,3
2004-06-19,Sean Paul Featuring Sasha,I'm Still In Love With You,48,31,14,25
2004-12-25,Lil Wayne,Go D.J.,24,18,14,13
2004-12-25,Ashanti,Only U,14,23,14,6
2004-08-14,Diana DeGarmo,Dreams,91,86,14,5
2004-12-25,Ryan Cabrera,On The Way Down,42,33,15,22
2004-07-24,Lil' Flip,Game Over (Flip),84,77,15,20
2004-06-12,G-Unit Featuring Joe,Wanna Get To Know You,100,98,15,18
2004-09-18,Britney Spears,Everytime,88,86,15,18
2004-12-04,Los Lonely Boys,Heaven,42,32,16,30
2004-12-25,Finger Eleven,One Thing,41,38,16,23
2004-11-20,LL Cool J,Headsprung,69,52,16,20
2004-12-25,Switchfoot,Dare You To Move,19,17,17,13
2004-12-25,Young Buck,Shorty Wanna Ride,38,24,17,11
2004-10-09,Switchfoot,Meant To Live,49,41,18,28
2004-12-25,Ludacris,Get Back,18,21,18,6
2004-08-21,R. Kelly,Happy People,86,76,19,20
2004-10-16,Monica,U Should've Known Better,64,68,19,20
2004-12-25,Anthony Hamilton,Charlene,29,19,19,17
2004-12-04,Linkin Park,Breaking The Habit,68,62,20,20
2004-12-25,Seether Featuring Amy Lee,Broken,31,20,20,17
2004-07-17,Jessica Simpson,Take My Breath Away,89,94,20,16
2004-12-25,Chingy,Balla Baby,52,35,20,12
2004-07-03,Rascal Flatts,Mayberry,68,63,21,20
2004-12-18,The Black Eyed Peas,Let's Get It Started,67,57,21,20
2004-12-25,Jadakiss Featuring Mariah Carey,U Make Me Wanna,21,29,21,6
2004-08-14,Avril Lavigne,Don't Tell Me,56,58,22,20
2004-08-21,Gretchen Wilson,Redneck Woman,64,68,22,20
2004-12-25,JoJo Featuring Bow Wow,Baby It's You,33,22,22,12
2004-12-25,Lil Jon & The East Side Boyz Featuring Lil Scrappy,What U Gon' Do,22,28,22,8
2004-08-21,The Black Eyed Peas,Hey Mama,76,77,23,20
2004-12-25,Bowling For Soup,1985,64,55,23,16
2004-12-25,The Game Featuring 50 Cent,How We Do,23,32,23,5
2004-06-26,Keith Urban,You'll Think Of Me,67,62,24,20
2004-07-31,John Michael Montgomery,Letters From Home,80,77,24,20
2004-10-02,Lloyd Featuring Ashanti,Southside,84,56,24,20
2004-10-16,Twista Featuring R. Kelly,So Sexy,92,76,25,17
2004-12-25,Lloyd Banks Featuring Avant,Karma,25,46,25,6
2004-07-31,Beenie Man Featuring Ms. Thing,Dude,46,44,26,26
2004-07-03,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,58,59,26,20
2004-12-25,LL Cool J Featuring 7 Aurelius,Hush,54,26,26,14
2004-12-25,"Eminem, Dr. Dre & 50 Cent",Encore,26,34,26,6
2004-09-18,D12,How Come,87,68,27,12
2004-12-25,Green Day,Boulevard Of Broken Dreams,27,48,27,5
2004-07-10,Five For Fighting,100 Years,49,47,28,22
2005-12-31,Mariah Carey,We Belong Together,50,49,1,38
2005-10-29,Gwen Stefani,Hollaback Girl,45,40,1,31
2005-07-09,50 Cent Featuring Olivia,Candy Shop,49,41,1,23
2005-12-31,Kanye West Featuring Jamie Foxx,Gold Digger,7,6,1,23
2005-12-31,Chris Brown,Run It!,2,1,1,19
2005-09-17,Carrie Underwood,Inside Your Heaven,98,94,1,12
2005-12-31,Mariah Carey,Don't Forget About Us,1,2,1,11
2005-12-31,The Pussycat Dolls Featuring Busta Rhymes,Don't Cha,45,45,2,35
2005-12-10,Rihanna,Pon de Replay,44,41,2,27
2005-07-16,The Game Featuring 50 Cent,Hate It Or Love It,47,35,2,23
2005-08-27,Ciara Featuring Ludacris,Oh,41,33,2,23
2005-12-31,Mariah Carey,Shake It Off,41,32,2,23
2005-12-31,Nickelback,Photograph,6,5,2,17
2005-12-31,D4L,Laffy Taffy,4,3,2,14
2005-08-20,Bo Bice,Inside Your Heaven,89,66,2,7
2005-11-26,Missy Elliott Featuring Ciara & Fat Man Scoop,Lose Control,44,45,3,28
2005-09-24,50 Cent,Just A Lil Bit,49,39,3,27
2005-10-15,The Black Eyed Peas,Don't Phunk With My Heart,46,44,3,26
2005-06-18,Frankie J Featuring Baby Bash,Obsession (No Es Amor),40,36,3,21
2005-12-24,Bow Wow Featuring Ciara,Like You,50,39,3,21
2005-12-31,The Black Eyed Peas,My Humps,11,9,3,20
2005-12-31,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,3,4,3,7
2005-11-05,Bow Wow Featuring Omarion,Let Me Hold You,43,39,4,24
2005-07-09,Akon,Lonely,60,54,4,20
2005-12-31,Young Jeezy Featuring Akon,Soul Survivor,14,11,4,18
2005-12-31,Lifehouse,You And Me,29,29,5,46
2005-12-31,The Pussycat Dolls,Stickwitu,5,7,5,11
2005-10-08,Rob Thomas,Lonely No More,50,48,6,34
2005-12-10,Kelly Clarkson,Behind These Hazel Eyes,42,40,6,34
2005-12-31,Green Day,Wake Me Up When September Ends,33,30,6,22
2005-11-26,50 Cent Feat. Mobb Deep,Outta Control (Remix),85,66,6,19
2005-12-31,Sean Paul,We Be Burnin',19,15,6,16
2005-09-10,Will Smith,Switch,49,45,7,28
2005-09-10,Pretty Ricky,Grind With Me,37,30,7,22
2005-12-03,David Banner,Play,43,36,7,20
2005-12-31,Kelly Clarkson,Because Of You,9,10,7,18
2005-12-31,Madonna,Hung Up,21,19,7,9
2005-12-03,D.H.T.,Listen To Your Heart,49,41,8,27
2005-12-31,Fall Out Boy,"Sugar, We're Goin' Down",22,21,8,27
2005-07-30,Bobby Valentino,Slow Down,37,33,8,22
2005-06-25,Amerie,1 Thing,64,61,8,20
2005-09-17,Coldplay,Speed Of Sound,40,47,8,20
2005-12-31,T-Pain,I'm Sprung,17,14,8,19
2005-12-31,Beyonce Featuring Slim Thug,Check On It,8,18,8,7
2005-12-31,Eminem,When I'm Gone,16,8,8,6
2005-10-15,Fat Joe Featuring Nelly,Get It Poppin',58,51,9,20
2005-10-22,Ludacris Featuring Bobby Valentino,Pimpin' All Over The World,72,54,9,20
2005-10-29,The Killers,Mr. Brightside,51,44,10,38
2005-12-31,Weezer,Beverly Hills,37,37,10,38
2005-12-31,Juelz Santana,There It Go! (The Whistle Song),10,12,10,12
2005-05-14,Eminem,Mockingbird,61,56,11,20
2005-12-10,The Click Five,Just The Girl,71,83,11,20
2005-12-17,Pretty Ricky,Your Body,48,36,12,20
2005-05-14,Jennifer Lopez,Get Right,92,79,12,17
2005-12-31,Ray J,One Wish,12,16,12,13
2005-06-25,Natalie,Goin' Crazy,80,70,13,20
2005-09-03,Backstreet Boys,Incomplete,78,65,13,20
2005-11-26,Gwen Stefani,Cool,64,57,13,20
2005-12-31,Three 6 Mafia Featuring Young Buck & Eightball & MJG,Stay Fly,13,13,13,15
2005-12-31,Gorillaz,Feel Good Inc,30,33,14,32
2005-09-03,3 Doors Down,Let Me Go,51,45,14,31
2005-10-08,Destiny's Child,Cater 2 U,37,37,14,24
2005-12-24,The Black Eyed Peas,Don't Lie,94,73,14,20
2005-12-31,Twista Featuring Trey Songz,Girl Tonite,42,34,14,17
2005-09-24,Jessica Simpson,These Boots Are Made For Walkin',95,75,14,11
2005-10-29,Papa Roach,Scars,40,39,15,38
2005-07-23,Ying Yang Twins,Wait (The Whisper Song),47,43,15,22
2005-12-31,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",I Think They Like Me,15,17,15,15
2005-06-11,Mariah Carey,It's Like That,66,64,16,20
2005-07-23,Dave Matthews Band,American Baby,84,87,16,11
2005-11-12,Natasha Bedingfield,These Words,71,62,17,20
2005-12-31,Trina Featuring Kelly Rowland,Here We Go,18,20,17,13
2005-10-01,Foo Fighters,Best Of You,49,43,18,21
2005-11-12,Green Day,Holiday,48,44,19,32
2005-08-13,Baby Bash Featuring Akon,Baby I'm Back,39,38,19,25
2005-06-18,Ludacris,Number One Spot,96,79,19,16
2005-12-31,Ashlee Simpson,Boyfriend,92,86,19,15
2005-09-17,Howie Day,Collide,49,48,20,32
2005-07-16,"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",Sugar (Gimme Some),46,41,20,26
2005-12-31,50 Cent,Window Shopper,46,27,20,8
2005-12-31,Mary J. Blige,Be Without You,20,25,20,6
2005-06-04,Fantasia,Truth Is,52,48,21,20
2005-12-31,Gwen Stefani,Luxurious,25,23,21,9
2005-10-15,Mike Jones,Back Then,76,73,22,20
2005-08-20,R. Kelly,Trapped In The Closet,93,78,22,16
2005-12-31,Fall Out Boy,"Dance, Dance",24,24,22,9
2005-12-31,James Blunt,You're Beautiful,23,22,22,8
2005-03-05,Various Artists,Across The Universe,22,0,22,1
2005-12-03,Shakira Feat. Alejandro Sanz,La Tortura,44,48,23,31
2005-06-04,T.I.,U Don't Know Me,54,45,23,20
2005-07-16,Brooke Valentine Featuring Lil Jon & Big Boi,Girlfight,58,54,23,20
2005-08-13,Destiny's Child,Girl,95,0,23,19
2005-05-21,John Legend,Ordinary People,55,55,24,20
2005-07-02,Nelly Featuring Jung Tru & King Jacob,Errtime,74,59,24,6
2005-12-31,Frankie J,More Than Words,84,69,25,16
2005-12-31,Kanye West Featuring Adam Levine,Heard 'Em Say,28,26,26,10
2005-12-31,Ne-Yo,So Sick,26,35,26,4
2005-12-31,The All-American Rejects,Dirty Little Secret,27,28,27,21
2005-06-04,Omarion,O,89,82,27,20
2005-08-27,System Of A Down,B.Y.O.B.,81,75,27,20
2006-09-30,Daniel Powter,Bad Day,49,49,1,32
2006-08-19,Sean Paul,Temperature,43,39,1,31
2006-09-30,Chamillionaire Featuring Krayzie Bone,Ridin',47,46,1,31
2006-10-28,Shakira Featuring Wyclef Jean,Hips Don't Lie,47,44,1,31
2006-09-02,Rihanna,SOS,47,40,1,28
2006-11-11,Nelly Furtado Featuring Timbaland,Promiscuous,46,39,1,26
2006-12-30,Justin Timberlake,SexyBack,16,18,1,24
2006-12-23,Fergie,London Bridge,47,49,1,21
2006-12-30,Ludacris Featuring Pharrell,Money Maker,15,13,1,19
2006-12-30,Justin Timberlake Featuring T.I.,My Love,5,5,1,15
2006-12-30,Akon Featuring Snoop Dogg,I Wanna Love You,2,2,1,12
2006-12-30,Beyonce,Irreplaceable,1,1,1,9
2006-08-19,Taylor Hicks,Do I Make You Proud,98,78,1,8
2006-12-02,Gnarls Barkley,Crazy,43,40,2,29
2006-12-30,Akon Featuring Eminem,Smack That,3,4,2,13
2006-12-30,The Fray,How To Save A Life,8,9,3,36
2006-12-16,The Pussycat Dolls Featuring Snoop Dogg,Buttons,46,36,3,30
2006-10-21,Yung Joc,It's Goin' Down,46,45,3,28
2006-10-28,Cassie,Me & U,45,42,3,27
2006-12-30,Hinder,Lips Of An Angel,10,11,3,23
2006-11-04,Sean Paul Feat. Keyshia Cole,(When You Gonna) Give It Up To Me,44,32,3,22
2006-07-29,T.I.,What You Know,59,49,3,20
2006-12-30,JoJo,Too Little Too Late,35,34,3,18
2006-12-30,Fergie,Fergalicious,4,3,3,13
2006-09-02,Fort Minor Featuring Holly Brook,Where'd You Go,74,51,4,20
2006-10-21,Beyonce Featuring Jay Z,Deja Vu,99,82,4,17
2006-04-15,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",Breaking Free,90,88,4,11
2006-06-17,LL Cool J Featuring Jennifer Lopez,Control Myself,99,81,4,11
2006-12-30,Snow Patrol,Chasing Cars,17,19,5,31
2006-12-30,Rascal Flatts,What Hurts The Most,46,50,6,46
2006-10-14,Red Hot Chili Peppers,Dani California,49,46,6,26
2006-08-26,Nick Lachey,What's Left Of Me,45,39,6,25
2006-09-23,Rihanna,Unfaithful,42,36,6,20
2006-11-04,Christina Aguilera,Ain't No Other Man,53,39,6,20
2006-12-30,Gwen Stefani,Wind It Up,12,7,6,7
2006-12-30,Nelly Furtado,Say It Right,6,6,6,6
2006-11-25,Panic! At The Disco,I Write Sins Not Tragedies,46,41,7,37
2006-10-14,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,Snap Yo Fingers,47,44,7,28
2006-07-08,Dem Franchize Boyz Featuring Lil Peanut & Charlay,"Lean Wit It, Rock Wit It",50,42,7,25
2006-07-15,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,Ms. New Booty,42,33,7,24
2006-11-18,Ne-Yo,Sexy Love,42,39,7,22
2006-10-28,Rascal Flatts,Life Is A Highway,77,69,7,20
2006-12-23,Ciara Featuring Chamillionaire,Get Up,42,42,7,20
2006-12-30,Jibbs,Chain Hang Low,84,79,7,20
2006-12-30,Jim Jones,We Fly High,7,8,7,11
2006-12-09,The Fray,Over My Head (Cable Car),44,42,8,42
2006-12-30,Nickelback,Far Away,20,20,8,22
2006-12-30,Danity Kane,Show Stopper,53,53,8,18
2006-12-30,JAY-Z,Show Me What You Got,52,37,8,11
2006-11-11,Chingy Featuring Tyrese,Pullin' Me Back,41,26,9,20
2006-12-30,Diddy Featuring Nicole Scherzinger,Come To Me,48,43,9,16
2006-12-30,"""Weird Al"" Yankovic",White & Nerdy,55,57,9,12
2006-12-30,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,9,10,9,11
2006-09-09,Field Mob Featuring Ciara,So What,47,36,10,21
2006-10-28,Young Dro Featuring T.I.,Shoulder Lean,36,32,10,20
2006-12-30,Chris Brown,Say Goodbye,28,23,10,19
2006-12-30,Evanescence,Call Me When You're Sober,34,31,10,18
2006-12-16,Beyonce,Ring The Alarm,95,71,11,13
2006-12-30,The All-American Rejects,It Ends Tonight,18,16,11,12
2006-12-30,Ciara,Promise,11,14,11,6
2006-08-05,Kelly Clarkson,Walk Away,47,40,12,29
2006-10-07,Cherish Featuring Sean Paul Of The YoungBloodZ,Do It To It,40,35,12,21
2006-08-05,Ashley Parker Angel,Let U Go,83,74,12,15
2006-08-05,Katharine McPhee,Somewhere Over The Rainbow,73,50,12,4
2006-12-30,"Eminem, 50 Cent, Lloyd Banks & Ca$his",You Don't Know,25,12,12,2
2006-11-11,E-40 Featuring T-Pain & Kandi Girl,U And Dat,48,42,13,25
2006-06-17,The Pussycat Dolls Featuring will.i.am,Beep,70,64,13,20
2006-06-10,P!nk,Stupid Girls,85,66,13,16
2006-12-30,Unk,Walk It Out,13,15,13,15
2006-12-30,My Chemical Romance,Welcome To The Black Parade,27,27,13,14
2006-12-30,The Killers,When You Were Young,59,52,14,19
2006-09-30,Jessica Simpson,A Public Affair,81,55,14,12
2006-12-30,Young Jeezy,I Luv It,14,22,14,5
2006-11-04,The All-American Rejects,Move Along,46,42,15,39
2006-07-29,Ne-Yo,When You're Mad,83,73,15,20
2006-09-02,Chris Brown Featuring Lil Wayne,Gimme That,61,56,15,20
2006-09-30,Kelis Featuring Too $hort,Bossy,45,35,16,20
2006-12-30,Carrie Underwood,Before He Cheats,23,24,16,16
2006-12-30,Nelly Furtado,Maneater,61,61,16,14
2006-11-25,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,I Know You See It,59,44,17,20
2006-12-30,Avril Lavigne,Keep Holding On,19,17,17,3
2006-09-23,Paris Hilton,Stars Are Blind,81,54,18,12
2006-09-23,Nickelback,Savin' Me,50,42,19,28
2006-06-10,Keyshia Cole,Love,100,88,19,19
2006-12-30,Christina Aguilera,Hurt,21,21,19,12
2006-10-14,KT Tunstall,Black Horse & The Cherry Tree,50,47,20,30
2006-12-30,John Mayer,Waiting On The World To Change,29,29,20,23
2006-12-30,Snoop Dogg Featuring R. Kelly,That's That,24,25,20,5
2006-06-17,Three 6 Mafia,Poppin' My Collar,97,75,21,16
2006-12-30,Birdman & Lil Wayne,Stuntin' Like My Daddy,42,36,21,16
2006-07-08,Christina Milian Featuring Young Jeezy,Say I,94,83,21,13
2006-08-26,Ashlee Simpson,Invisible,76,42,21,4
2006-12-30,Paula DeAnda Featuring The DEY,Walk Away (Remember Me),22,26,22,11
2006-07-22,Bon Jovi,Who Says You Can't Go Home,48,48,23,26
2006-09-23,Dixie Chicks,Not Ready To Make Nice,100,90,23,20
2006-03-04,Andrew Seeley,Get'cha Head In The Game,87,71,23,5
2006-09-30,AFI,Miss Murder,75,63,24,20
2006-11-04,Janet & Nelly,Call On Me,85,74,25,18
2006-12-30,Lloyd Featuring Lil Wayne,You,26,32,26,6
2006-02-11,Gavin DeGraw,We Belong Together,75,26,26,3
2007-11-03,T-Pain Featuring Yung Joc,Buy U A Drank (Shawty Snappin'),43,43,1,35
2007-12-08,Plain White T's,Hey There Delilah,47,39,1,35
2007-12-29,Fergie,Big Girls Don't Cry,36,32,1,35
2007-12-08,Rihanna Featuring Jay-Z,Umbrella,44,50,1,33
2007-08-11,Fergie Featuring Ludacris,Glamorous,49,41,1,29
2007-08-18,Timbaland Featuring Nelly Furtado & Justin Timberlake,Give It To Me,47,43,1,26
2007-10-13,Maroon 5,Makes Me Wonder,45,36,1,26
2007-08-25,Avril Lavigne,Girlfriend,43,31,1,24
2007-07-07,Mims,This Is Why I'm Hot,46,30,1,23
2007-07-07,Akon,Don't Matter,48,36,1,23
2007-12-29,Soulja Boy Tell'em,Crank That (Soulja Boy),11,11,1,23
2007-11-03,Sean Kingston,Beautiful Girls,50,38,1,22
2007-12-29,Kanye West,Stronger,17,13,1,21
2007-12-29,Alicia Keys,No One,1,1,1,15
2007-12-29,Chris Brown Featuring T-Pain,Kiss Kiss,4,4,1,14
2007-09-29,Shop Boyz,Party Like A Rockstar,46,36,2,22
2007-06-16,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",95,86,2,20
2007-07-28,Ne-Yo,Because Of You,53,44,2,20
2007-12-29,Timbaland Featuring OneRepublic,Apologize,3,2,2,20
2007-12-29,Flo Rida Featuring T-Pain,Low,2,3,2,8
2007-12-29,Timbaland Featuring Keri Hilson,The Way I Are,20,17,3,29
2007-07-28,Beyonce & Shakira,Beautiful Liar,91,87,3,18
2007-12-29,Britney Spears,Gimme More,69,60,3,15
2007-06-30,Gym Class Heroes Featuring Patrick Stump,Cupid's Chokehold/Breakfast In America,43,37,4,24
2007-11-24,Daughtry,Home,48,43,5,37
2007-12-29,Colbie Caillat,Bubbly,6,6,5,25
2007-11-10,T-Pain Featuring Akon,Bartender,48,33,5,22
2007-12-29,J. Holiday,Bed,43,28,5,22
2007-12-29,50 Cent Featuring Justin Timberlake & Timbaland,Ayo Technology,54,43,5,19
2007-12-29,Fergie,Clumsy,5,5,5,10
2007-08-11,Huey,"Pop, Lock & Drop It",46,33,6,23
2007-09-08,Justin Timberlake,Summer Love,47,45,6,20
2007-08-11,Bone Thugs-N-Harmony Featuring Akon,I Tried,81,59,6,18
2007-09-22,High School Musical 2 Cast,What Time Is It,91,86,6,8
2007-06-09,Carrie Underwood,I'll Stand By You,98,38,6,5
2007-12-29,Finger Eleven,Paralyzer,7,8,7,28
2007-09-22,Linkin Park,What I've Done,49,47,7,23
2007-12-08,Keyshia Cole Featuring Missy Elliott & Lil Kim,Let It Go,49,46,7,23
2007-12-29,Baby Bash Featuring T-Pain,Cyclone,12,12,7,21
2007-11-03,Hurricane Chris,A Bay Bay,64,61,7,20
2007-12-08,Akon,"Sorry, Blame It On Me",87,93,7,19
2007-12-29,Rihanna Featuring Ne-Yo,Hate That I Love You,9,7,7,16
2007-12-29,Kanye West Featuring T-Pain,Good Life,10,9,7,14
2007-10-27,Fabolous Featuring Ne-Yo,Make Me Better,47,34,8,21
2007-08-25,Kelly Clarkson,Never Again,82,67,8,16
2007-12-29,Jordin Sparks,Tattoo,8,10,8,12
2007-12-29,Feist,1234,70,0,8,12
2007-08-25,P!nk,U + Ur Hand,48,44,9,33
2007-12-29,P!nk,Who Knew,44,36,9,28
2007-11-24,Plies Featuring T-Pain,Shawty,42,31,9,22
2007-09-15,Amy Winehouse,Rehab,70,61,9,20
2007-10-13,T.I.,Big Things Poppin' (Do It),95,92,9,19
2007-06-30,Diddy Featuring Keyshia Cole,Last Night,39,31,10,22
2007-08-25,Lil Mama,Lip Gloss,96,74,10,11
2007-11-03,Fall Out Boy,Thnks Fr Th Mmrs,48,45,11,28
2007-12-29,matchbox twenty,How Far We've Come,27,25,11,16
2007-07-14,R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),I'm A Flirt,66,53,12,20
2007-05-19,Pretty Ricky,On The Hotline,98,85,12,19
2007-11-24,Elliott Yamin,Wait For You,45,33,13,30
2007-06-23,Tim McGraw,Last Dollar (Fly Away),98,88,13,15
2007-12-29,Alicia Keys,Like You'll Never See Me Again,13,19,13,6
2007-12-08,Sean Kingston,Me Love,93,95,14,17
2007-12-29,Trey Songz,Can't Help But Wait,15,14,14,13
2007-12-29,Plies Featuring Akon,Hypnotized,14,16,14,12
2007-03-03,Corbin Bleu,Push It To The Limit,89,71,14,5
2007-11-03,Rihanna,Shut Up And Drive,78,72,15,20
2007-12-29,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,22,15,15,13
2007-06-30,Jordin Sparks,This Is My Now,95,72,15,4
